date,value
2024-01-01,605
2024-01-01,443
2024-01-01,590
2024-01-01,776
2024-01-01,141
2024-01-01,907
2024-01-01,194
2024-01-01,810
2024-01-01,714
2024-01-01,373
2024-01-01,991
2024-01-01,411
2024-01-01,225
2024-01-01,419
2024-01-01,57
2024-01-01,764
2024-01-01,48
2024-01-01,745
2024-01-01,362
2024-01-01,493
2024-01-01,469
2024-01-01,343
2024-01-01,900
2024-01-01,532
2024-01-01,862
2024-01-01,326
2024-01-01,755
2024-01-01,299
2024-01-01,464
2024-01-01,662
2024-01-01,873
2024-01-01,167
2024-01-01,419
2024-01-01,765
2024-01-01,662
2024-01-01,61
2024-01-01,925
2024-01-01,620
2024-01-01,335
2024-01-01,299
2024-01-01,877
2024-01-01,652
2024-01-01,790
2024-01-01,589
2024-01-01,42
2024-01-01,80
2024-01-01,690
2024-01-01,96
2024-01-01,81
2024-01-01,71
2024-01-01,249
2024-01-01,629
2024-01-01,425
2024-01-01,626
2024-01-01,188
2024-01-01,403
2024-01-01,922
2024-01-01,982
2024-01-01,492
2024-01-01,16
2024-01-01,359
2024-01-01,648
2024-01-01,452
2024-01-01,963
2024-01-01,130
2024-01-01,622
2024-01-01,724
2024-01-01,273
2024-01-01,106
2024-01-01,605
2024-01-01,160
2024-01-01,238
2024-01-01,223
2024-01-01,165
2024-01-01,505
2024-01-01,583
2024-01-01,804
2024-01-01,976
2024-01-01,519
2024-01-01,129
2024-01-01,861
2024-01-01,27
2024-01-01,405
2024-01-01,561
2024-01-01,283
2024-01-01,930
2024-01-01,445
2024-01-01,636
2024-01-01,294
2024-01-01,269
2024-01-01,751
2024-01-01,885
2024-01-01,635
2024-01-01,325
2024-01-01,413
2024-01-01,201
2024-01-01,80
2024-01-01,552
2024-01-01,368
2024-01-01,537
2024-01-01,572
2024-01-01,946
2024-01-01,16
2024-01-01,541
2024-01-01,582
2024-01-01,433
2024-01-01,254
2024-01-01,680
2024-01-01,205
2024-01-01,990
2024-01-01,401
2024-01-01,931
2024-01-01,323
2024-01-01,949
2024-01-01,937
2024-01-01,559
2024-01-01,718
2024-01-01,39
2024-01-01,711
2024-01-01,27
2024-01-01,904
2024-01-01,956
2024-01-01,901
2024-01-01,476
2024-01-01,157
2024-01-01,843
2024-01-01,422
2024-01-01,374
2024-01-01,562
2024-01-01,325
2024-01-01,605
2024-01-01,14
2024-01-01,987
2024-01-01,571
2024-01-01,916
2024-01-01,862
2024-01-01,583
2024-01-01,961
2024-01-01,291
2024-01-01,9
2024-01-01,290
2024-01-01,839
2024-01-01,799
2024-01-01,992
2024-01-01,222
2024-01-01,943
2024-01-01,913
2024-01-01,345
2024-01-01,573
2024-01-01,359
2024-01-01,860
2024-01-01,148
2024-01-01,247
2024-01-01,594
2024-01-01,614
2024-01-01,38
2024-01-01,612
2024-01-01,989
2024-01-01,70
2024-01-01,497
2024-01-01,543
2024-01-01,998
2024-01-01,886
2024-01-01,867
2024-01-01,317
2024-01-01,827
2024-01-01,772
2024-01-01,52
2024-01-01,867
2024-01-01,106
2024-01-01,818
2024-01-01,693
2024-01-01,828
2024-01-01,451
2024-01-01,153
2024-01-01,938
2024-01-01,713
2024-01-01,462
2024-01-01,990
2024-01-01,494
2024-01-01,865
2024-01-01,38
2024-01-01,779
2024-01-01,396
2024-01-01,100
2024-01-01,358
2024-01-01,317
2024-01-01,121
2024-01-01,64
2024-01-01,206
2024-01-01,228
2024-01-01,122
2024-01-01,289
2024-01-01,1
2024-01-01,351
2024-01-01,260
2024-01-01,695
2024-01-01,30
2024-01-01,955
2024-01-01,887
2024-01-01,721
2024-01-01,981
2024-01-01,393
2024-01-01,767
2024-01-01,802
2024-01-01,615
2024-01-01,883
2024-01-01,773
2024-01-01,23
2024-01-01,970
2024-01-01,150
2024-01-01,911
2024-01-01,130
2024-01-01,319
2024-01-01,987
2024-01-01,369
2024-01-01,312
2024-01-01,214
2024-01-01,29
2024-01-01,958
2024-01-01,190
2024-01-01,262
2024-01-01,647
2024-01-01,401
2024-01-01,227
2024-01-01,97
2024-01-01,698
2024-01-01,540
2024-01-01,124
2024-01-01,879
2024-01-01,58
2024-01-01,841
2024-01-01,757
2024-01-01,423
2024-01-01,551
2024-01-01,76
2024-01-01,700
2024-01-01,59
2024-01-01,601
2024-01-01,850
2024-01-01,830
2024-01-01,670
2024-01-01,731
2024-01-01,102
2024-01-01,254
2024-01-01,810
2024-01-01,181
2024-01-01,433
2024-01-01,556
2024-01-01,674
2024-01-01,101
2024-01-01,506
2024-01-01,364
2024-01-01,449
2024-01-01,671
2024-01-01,761
2024-01-01,147
2024-01-01,204
2024-01-01,923
2024-01-01,141
2024-01-01,994
2024-01-01,784
2024-01-01,563
2024-01-01,48
2024-01-01,547
2024-01-01,830
2024-01-01,828
2024-01-01,455
2024-01-01,24
2024-01-01,878
2024-01-01,479
2024-01-01,430
2024-01-01,961
2024-01-01,754
2024-01-01,308
2024-01-01,318
2024-01-01,364
2024-01-01,816
2024-01-01,366
2024-01-01,682
2024-01-01,311
2024-01-01,232
2024-01-01,181
2024-01-01,27
2024-01-01,631
2024-01-01,949
2024-01-01,821
2024-01-01,266
2024-01-01,939
2024-01-01,50
2024-01-01,80
2024-01-01,719
2024-01-01,617
2024-01-01,53
2024-01-01,838
2024-01-01,436
2024-01-01,876
2024-01-01,718
2024-01-01,726
2024-01-01,453
2024-01-01,28
2024-01-01,280
2024-01-01,773
2024-01-01,660
2024-01-01,105
2024-01-01,465
2024-01-01,28
2024-01-01,57
2024-01-01,521
2024-01-01,307
2024-01-01,382
2024-01-01,37
2024-01-01,244
2024-01-01,62
2024-01-01,365
2024-01-01,152
2024-01-01,969
2024-01-01,805
2024-01-01,752
2024-01-01,115
2024-01-01,508
2024-01-01,643
2024-01-01,510
2024-01-01,507
2024-01-01,27
2024-01-01,723
2024-01-01,912
2024-01-01,69
2024-01-01,860
2024-01-01,982
2024-01-01,106
2024-01-01,294
2024-01-01,332
2024-01-01,959
2024-01-01,520
2024-01-01,193
2024-01-01,509
2024-01-01,553
2024-01-01,273
2024-01-01,128
2024-01-01,643
2024-01-01,783
2024-01-01,429
2024-01-01,34
2024-01-01,825
2024-01-01,533
2024-01-01,16
2024-01-01,522
2024-01-01,152
2024-01-01,328
2024-01-01,476
2024-01-01,886
2024-01-01,642
2024-01-01,931
2024-01-01,969
2024-01-01,340
2024-01-01,345
2024-01-01,109
2024-01-01,20
2024-01-01,981
2024-01-01,582
2024-01-01,419
2024-01-01,694
2024-01-01,738
2024-01-01,234
2024-01-01,561
2024-01-01,928
2024-01-01,347
2024-01-01,361
2024-01-01,315
2024-01-01,149
2024-01-01,282
2024-01-01,871
2024-01-01,656
2024-01-01,356
2024-01-01,111
2024-01-01,564
2024-01-01,438
2024-01-01,128
2024-01-01,495
2024-01-01,616
2024-01-01,192
2024-01-01,830
2024-01-01,794
2024-01-01,477
2024-01-01,779
2024-01-01,997
2024-01-01,144
2024-01-01,266
2024-01-01,598
2024-01-01,395
2024-01-01,923
2024-01-01,658
2024-01-01,467
2024-01-01,938
2024-01-01,500
2024-01-01,661
2024-01-01,545
2024-01-01,636
2024-01-01,41
2024-01-01,447
2024-01-01,309
2024-01-01,208
2024-01-01,543
2024-01-01,110
2024-01-01,375
2024-01-01,253
2024-01-01,509
2024-01-01,790
2024-01-01,288
2024-01-01,738
2024-01-01,897
2024-01-01,540
2024-01-01,919
2024-01-01,348
2024-01-01,664
2024-01-01,984
2024-01-01,188
2024-01-01,185
2024-01-01,477
2024-01-01,519
2024-01-01,779
2024-01-01,266
2024-01-01,103
2024-01-01,879
2024-01-01,928
2024-01-01,192
2024-01-01,878
2024-01-01,39
2024-01-01,218
2024-01-01,792
2024-01-01,313
2024-01-01,555
2024-01-01,355
2024-01-01,646
2024-01-01,82
2024-01-01,529
2024-01-01,374
2024-01-01,18
2024-01-01,804
2024-01-01,910
2024-01-01,60
2024-01-01,393
2024-01-01,101
2024-01-01,661
2024-01-01,781
2024-01-01,362
2024-01-01,178
2024-01-01,658
2024-01-01,429
2024-01-01,351
2024-01-01,257
2024-01-01,534
2024-01-01,583
2024-01-01,163
2024-01-01,402
2024-01-01,302
2024-01-01,231
2024-01-01,973
2024-01-01,82
2024-01-01,611
2024-01-01,954
2024-01-01,281
2024-01-01,230
2024-01-01,547
2024-01-01,195
2024-01-01,692
2024-01-01,419
2024-01-01,707
2024-01-01,698
2024-01-01,558
2024-01-01,416
2024-01-01,96
2024-01-01,573
2024-01-01,345
2024-01-01,331
2024-01-01,360
2024-01-01,747
2024-01-01,144
2024-01-01,945
2024-01-01,252
2024-01-01,646
2024-01-01,495
2024-01-01,849
2024-01-01,695
2024-01-01,348
2024-01-01,330
2024-01-01,687
2024-01-01,272
2024-01-01,27
2024-01-01,730
2024-01-01,391
2024-01-01,807
2024-01-01,271
2024-01-01,607
2024-01-01,861
2024-01-01,598
2024-01-01,737
2024-01-01,715
2024-01-01,425
2024-01-01,504
2024-01-01,883
2024-01-01,923
2024-01-01,964
2024-01-01,722
2024-01-01,162
2024-01-01,541
2024-01-01,680
2024-01-01,912
2024-01-01,902
2024-01-01,255
2024-01-01,821
2024-01-01,143
2024-01-01,592
2024-01-01,989
2024-01-01,280
2024-01-01,259
2024-01-01,474
2024-01-01,986
2024-01-01,231
2024-01-01,372
2024-01-01,622
2024-01-01,883
2024-01-01,462
2024-01-01,922
2024-01-01,192
2024-01-01,546
2024-01-01,28
2024-01-01,692
2024-01-01,143
2024-01-01,388
2024-01-01,249
2024-01-01,991
2024-01-01,74
2024-01-01,70
2024-01-01,866
2024-01-01,105
2024-01-01,882
2024-01-01,546
2024-01-01,87
2024-01-01,670
2024-01-01,715
2024-01-01,209
2024-01-01,134
2024-01-01,824
2024-01-01,629
2024-01-01,643
2024-01-01,217
2024-01-01,476
2024-01-01,337
2024-01-01,225
2024-01-01,778
2024-01-01,363
2024-01-01,259
2024-01-01,343
2024-01-01,109
2024-01-01,70
2024-01-01,628
2024-01-01,216
2024-01-01,732
2024-01-01,95
2024-01-01,283
2024-01-01,368
2024-01-01,485
2024-01-01,239
2024-01-01,784
2024-01-01,149
2024-01-01,138
2024-01-01,612
2024-01-01,267
2024-01-01,194
2024-01-01,330
2024-01-01,189
2024-01-01,438
2024-01-01,42
2024-01-01,908
2024-01-01,983
2024-01-01,255
2024-01-01,24
2024-01-01,960
2024-01-01,396
2024-01-01,525
2024-01-01,580
2024-01-01,0
2024-01-01,318
2024-01-01,871
2024-01-01,523
2024-01-01,147
2024-01-01,273
2024-01-01,134
2024-01-01,33
2024-01-01,459
2024-01-01,207
2024-01-01,835
2024-01-01,243
2024-01-01,965
2024-01-01,937
2024-01-01,408
2024-01-01,585
2024-01-01,946
2024-01-01,325
2024-01-01,24
2024-01-01,343
2024-01-01,732
2024-01-01,746
2024-01-01,628
2024-01-01,6
2024-01-01,270
2024-01-01,726
2024-01-01,156
2024-01-01,255
2024-01-01,565
2024-01-01,201
2024-01-01,398
2024-01-01,754
2024-01-01,732
2024-01-01,28
2024-01-01,81
2024-01-01,423
2024-01-01,43
2024-01-01,214
2024-01-01,95
2024-01-01,879
2024-01-01,610
2024-01-01,334
2024-01-01,708
2024-01-01,356
2024-01-01,419
2024-01-01,755
2024-01-01,641
2024-01-01,910
2024-01-01,504
2024-01-01,300
2024-01-01,243
2024-01-01,884
2024-01-01,74
2024-01-01,87
2024-01-01,562
2024-01-01,845
2024-01-01,477
2024-01-01,374
2024-01-01,110
2024-01-01,858
2024-01-01,186
2024-01-01,763
2024-01-01,795
2024-01-01,500
2024-01-01,721
2024-01-01,29
2024-01-01,76
2024-01-01,998
2024-01-01,675
2024-01-01,594
2024-01-01,647
2024-01-01,804
2024-01-01,231
2024-01-01,374
2024-01-01,875
2024-01-01,297
2024-01-01,343
2024-01-01,391
2024-01-01,232
2024-01-01,636
2024-01-01,71
2024-01-01,618
2024-01-01,210
2024-01-01,172
2024-01-01,22
2024-01-01,651
2024-01-01,356
2024-01-01,364
